,Value
123393,600
123394,600
123395,600
123396,600
123397,800
123398,800
123399,800
123400,800
123401,800
123402,800
123403,2000
123404,2000
123405,1000
123406,1000
123407,1000
123408,1000
123410,100
123411,100
123412,100
123413,100
123414,100
123415,100
123416,200
123417,200
123418,200
123419,200
123420,200
123421,200
123422,300
123423,300
123424,300
123425,300
123426,300
123427,300
123428,400
123429,400
123430,500
123431,400
123432,400
123433,400
123434,500
123435,500
123436,500
123437,500
123438,500
123439,500
123440,200
123441,200
123442,200
123443,200
123444,200
123445,200
123446,400
123447,400
123448,400
123449,400
123450,400
123451,400
123452,600
123453,600
123454,600
123455,600
123456,600
123457,600
123458,800
123459,2000
123460,3000
123461,800
123462,800
123463,800
123464,1000
123465,1000
123466,1000
123467,1000
123468,1000
123469,1000
123471,200
123472,200
123473,200
123474,200
123475,200
123476,200
123477,400
123478,400
123479,400
123480,400
123481,400
123482,400
123483,600
123484,600
123485,600
123486,600
123487,600
123488,600
123489,800
123490,800
123491,800
123492,800
123493,800
123494,1000
123495,1000
123496,1000
123497,1000
123498,1000
123499,1000
123500,1000
123501,400
123502,400
123503,400
123504,400
123505,400
123506,400
123507,800
123508,800
123509,800
123510,800
123511,800
123512,800
123513,2000
123514,1000
123515,1000
123516,1000
123517,1000
123518,1000
123519,2000
123520,2000
123521,2000
123522,2000
123523,4000
123524,2000
123525,2000
123526,2000
123527,2000
123528,2000
123529,2000
123530,2000
123532,100
123533,100
123534,100
123535,100
123536,100
123537,100
123538,200
123539,200
123540,200
123541,200
123542,200
123543,200
123544,300
123545,300
123546,300
123547,300
123548,300
123549,300
123550,400
123551,400
123552,400
123553,2000
123554,400
123555,400
123556,500
123557,500
123558,500
123559,500
123560,500
123561,500
123562,200
123563,200
123564,200
123565,200
123566,200
123567,200
123568,400
123569,400
123570,400
123571,400
123572,400
123573,400
123574,600
123575,600
123576,2000
123577,600
123578,600
123579,600
123580,800
123581,800
123582,800
123583,800
123584,800
123585,800
123586,1000
123587,1000
123588,1000
123589,1000
123590,2000
123591,1000
123593,100
123594,100
123595,100
123596,100
123597,100
123598,100
123599,200
123600,200
123601,200
123602,200
123603,200
123604,300
123605,300
123606,300
123607,300
123608,500
123609,400
123610,400
123611,400
123612,400
123613,400
123614,500
123615,500
123616,500
123617,500
123618,500
123619,200
123620,200
123621,200
123622,200
123623,200
123624,200
123625,400
123626,400
123627,400
123628,2000
123629,400
123630,400
123631,2000
123632,600
123633,600
123634,600
123635,600
123636,800
123637,800
123638,800
123639,800
123640,800
123641,1000
123642,1000
123643,1000
123644,1000
123645,1000
123647,200
123648,200
123649,200
123650,200
123651,200
123652,200
123653,400
123654,400
123655,400
123656,400
123657,400
123658,400
123659,600
123660,600
123661,600
123662,600
123663,600
123664,600
123665,800
123666,800
123667,800
123668,800
123669,2000
123670,800
123671,1000
123672,1000
123673,1000
123674,1000
123675,1000
123676,1000
123677,400
123678,400
123679,400
123680,400
123681,400
123682,400
123683,800
123684,800
123685,800
123686,800
123687,800
123688,800
123689,1000
123690,2000
123691,1000
123692,1000
123693,1000
123694,1000
123695,2000
123696,2000
123697,2000
123698,2000
123699,2000
123700,2000
123701,2000
123702,2000
123703,2000
123704,2000
123705,2000
123706,2000
123708,200
123709,200
123710,200
123711,200
123712,200
123713,200
123714,400
123715,400
123716,400
123717,400
123718,400
123719,400
123720,600
123721,600
123722,600
123723,600
123724,600
123725,600
123726,1000
123727,800
123728,800
123729,800
123730,800
123731,800
123732,1000
123733,1000
123734,1000
123735,1000
123736,1000
123737,1000
123738,400
123739,400
123740,400
123741,400
123742,400
123743,400
123744,800
123745,800
123746,800
123747,800
123748,800
123749,800
123750,1000
123751,1000
123752,1000
123753,1000
123754,1000
123755,1000
123756,2000
123757,2000
123758,2000
123759,2000
123760,2000
123761,2000
123762,2000
123763,2000
123764,2000
123765,2000
123767,100
123768,100
123769,100
123770,100
123771,100
123772,100
123773,200
123774,200
123775,200
123776,200
123777,200
123778,200
123779,300
123780,300
123781,300
123782,300
123783,300
123784,300
123785,400
123786,400
123787,400
123788,400
123789,400
123790,400
123791,500
123792,400
123793,500
123794,500
123795,500
123796,500
123797,200
123798,200
123799,200
123800,200
123801,200
123802,200
123803,400
123804,400
123805,400
123806,400
123807,400
123808,400
123809,600
123810,600
123811,600
123812,600
123813,600
123814,600
123815,800
123816,800
123817,800
123818,800
123819,800
123820,1000
123821,1000
123822,1000
123823,1000
123824,1000
123825,1000
123826,1000
123828,100
123829,100
123830,100
123831,100
123832,100
123833,100
123834,200
123835,200
123836,200
123837,200
123838,200
123839,200
123840,300
123841,300
123842,300
123843,500
123844,300
123845,300
123846,400
123847,400
123848,400
123849,400
123850,400
123851,500
123852,500
123853,500
123854,200
123855,200
123856,200
123857,200
123858,200
123859,200
123860,400
123861,400
123862,400
123863,400
123864,400
123865,400
123866,600
123867,600
123868,600
123869,600
123870,600
123871,1000
123872,800
123873,2000
123874,800
123875,800
123876,800
123877,1000
123878,1000
123879,1000
123880,1000
123882,100
123883,100
123884,100
123885,100
123886,100
123887,100
123888,200
123889,200
123890,200
123891,200
123892,200
123893,200
123894,300
123895,300
123896,300
123897,300
123898,300
123899,500
123900,400
123901,400
123902,400
123903,400
123904,400
123905,400
123906,500
123907,500
123908,500
123909,500
123910,500
123911,500
123912,200
123913,200
123914,200
123915,200
123916,200
123917,400
123918,400
123919,400
123920,400
123921,400
123922,400
123923,600
123924,600
123925,2000
123926,600
123927,600
123928,600
123929,800
123930,800
123931,800
123932,800
123933,800
123934,800
123935,2000
123936,1000
123937,1000
123938,1000
123939,1000
123941,100
123942,100
123943,100
123944,100
123945,100
123946,100
123947,200
123948,200
123949,200
123950,200
123951,200
123952,200
123953,300
123954,300
123955,300
123956,300
123957,300
123958,300
123959,400
123960,400
123961,400
123962,400
123963,400
123964,400
123965,500
123966,500
123967,500
123968,500
123969,500
123970,500
123971,200
123972,200
123973,200
123974,200
123975,200
123976,200
123977,400
123978,400
123979,400
123980,400
123981,400
123982,400
123983,600
123984,600
123985,600
123986,600
123987,600
123988,600
123989,900
123990,800
123991,800
123992,800
123993,2000
123994,800
123995,1000
123996,1000
123997,1000
123998,1000
123999,1000
124000,1000
124002,200
124003,200
124004,200
124005,200
124006,200
124007,200
124008,400
124009,400
124010,400
124011,400
124012,400
124013,400
124014,600
124015,600
124016,600
124017,800
124018,600
124019,600
124020,800
124021,800
124022,800
124023,800
124024,800
124025,1000
124026,1000
124027,1000
124028,1000
124029,400
124030,400
124031,400
124032,400
124033,400
124034,800
124035,800
124036,800
124037,800
124038,800
124039,1000
124040,1000
124041,1000
124042,1000
124043,1000
124044,1000
124045,2000
124046,2000
124047,2000
124048,2000
124049,2000
124050,2000
124051,2000
124052,2000
124053,2000
124054,2000
124056,200
124057,200
124058,200
124059,200
124060,200
124061,200
124062,400
124063,400
124064,400
124065,400
124066,400
124067,400
124068,600
124069,600
124070,600
124071,600
124072,1000
124073,600
124074,800
124075,800
124076,800
124077,800
124078,800
124079,800
124080,1000
124081,1000
124082,1000
124083,1000
124084,1000
124085,1000
124086,400
124087,400
124088,400
124089,400
124090,400
124091,400
124092,800
124093,800
124094,1000
124095,800
124096,800
124097,800
124098,1000
124099,1000
124100,1000
124101,2000
124102,1000
124103,1000
124104,2000
124105,2000
124106,2000
124107,2000
124108,2000
124109,2000
124110,2000
124111,2000
124112,2000
124113,2000
124115,200
124116,200
124117,200
124118,200
124119,200
124120,200
124121,400
124122,400
124123,400
124124,400
124125,400
124126,400
124127,600
124128,600
124129,600
124130,600
124131,1000
124132,600
124133,800
124134,800
124135,800
124136,800
124137,800
124138,800
124139,1000
124140,1000
124141,1000
124142,1000
124143,1000
124144,1000
124145,400
124146,400
124147,400
124148,400
124149,400
124150,400
124151,800
124152,800
124153,800
124154,800
124155,800
124156,800
124157,1000
124158,1000
124159,1000
124160,1000
124161,1000
124162,1000
124163,2000
124164,2000
124165,2000
124166,2000
124167,2000
124168,2000
124169,2000
124170,2000
124171,2000
124172,2000
124173,2000
124175,100
124176,100
124177,100
124178,100
124179,100
124180,100
124181,200
124182,200
124183,200
124184,200
124185,200
124186,200
124187,300
124188,300
124189,300
124190,300
124191,300
124192,300
124193,400
124194,400
124195,400
124196,500
124197,400
124198,400
124199,500
124200,500
124201,500
124202,500
124203,500
124204,500
124205,200
124206,200
124207,200
124208,200
124209,200
124210,200
124211,400
124212,400
124213,400
124214,400
124215,400
124216,400
124217,800
124218,600
124219,800
124220,600
124221,600
124222,600
124223,800
124224,800
124225,800
124226,800
124227,800
124228,800
124229,1000
124230,1000
124231,1000
124232,1000
124233,1000
124234,1000
124236,100
124237,100
124238,100
124239,100
124240,100
124241,200
124242,200
124243,200
124244,200
124245,200
124246,200
124247,300
124248,300
124249,300
124250,300
124251,300
124252,300
124253,400
124254,400
124255,400
124256,400
124257,400
124258,400
124259,800
124260,500
124261,500
124262,500
124263,500
124264,500
124265,200
124266,200
124267,200
124268,200
124269,200
124270,400
124271,400
124272,400
124273,400
124274,400
124275,600
124276,600
124277,600
124278,600
124279,600
124280,600
124281,800
124282,800
124283,800
124284,1000
124285,800
124286,1000
124287,1000
124288,1000
124289,1000
124290,1000
124291,1000
124293,100
124294,100
124295,100
124296,100
124297,100
124298,100
124299,200
124300,200
124301,200
124302,200
124303,200
124304,200
124305,300
124306,300
124307,300
124308,300
124309,1000
124310,300
124311,400
124312,400
124313,400
124314,400
124315,400
124316,400
124317,500
124318,500
124319,500
124320,500
124321,500
124322,500
124323,200
124324,200
124325,200
124326,200
124327,200
124328,200
124329,400
124330,400
124331,400
124332,400
124333,400
124334,400
124335,600
124336,600
124337,600
124338,600
124339,600
124340,600
124341,800
124342,800
124343,900
124344,800
124345,800
124346,800
124347,1000
124348,1000
124349,1000
124350,1000
124351,1000
124352,1000
124354,200
124355,200
124356,200
124357,200
124358,200
124359,200
124360,400
124361,400
124362,400
124363,400
124364,400
124365,400
124366,600
124367,600
124368,600
124369,600
124370,600
124371,600
124372,800
124373,800
124374,800
124375,800
124376,1000
124377,800
124378,1000
124379,1000
124380,1000
124381,1000
124382,1000
124383,1000
124384,400
124385,400
124386,400
124387,400
124388,400
124389,400
124390,800
124391,800
124392,800
124393,800
124394,4000
124395,800
124396,1000
124397,1000
124398,1000
124399,1000
124400,1000
124401,1000
124402,2000
124403,2000
124404,2000
124405,2000
124406,2000
124407,2000
124408,2000
124409,2000
124410,3000
124411,2000
124412,2000
124413,2000
124415,100
124416,100
124417,100
124418,100
124419,100
124420,100
124421,200
124422,200
124423,200
124424,200
124425,200
124426,200
124427,300
124428,300
124429,300
124430,300
124431,300
124432,300
124433,400
124434,800
124435,400
124436,400
124437,400
124438,400
124439,500
124440,500
124441,500
124442,500
124443,500
124444,500
124445,200
124446,200
124447,200
124448,200
124449,200
124450,200
124451,400
124452,400
124453,400
124454,400
124455,400
124456,1000
124457,600
124458,600
124459,600
124460,600
124461,800
124462,800
124463,800
124464,800
124465,800
124466,800
124467,1000
124468,2000
124469,1000
124470,1000
124471,1000
124472,1000
124474,100
124475,100
124476,100
124477,100
124478,100
124479,100
124480,200
124481,200
124482,200
124483,200
124484,200
124485,200
124486,300
124487,300
124488,300
124489,300
124490,300
124491,300
124492,400
124493,400
124494,400
124495,400
124496,400
124497,400
124498,500
124499,500
124500,500
124501,600
124502,500
124503,500
124504,200
124505,200
124506,200
124507,200
124508,200
124509,200
124510,400
124511,400
124512,400
124513,400
124514,400
124515,400
124516,600
124517,600
124518,600
124519,600
124520,600
124521,600
124522,1000
124523,800
124524,2000
124525,800
124526,800
124527,800
124528,1000
124529,1000
124530,1000
124531,1000
124532,1000
124533,1000
124535,100
124536,100
124537,100
124538,100
124539,100
124540,100
124541,200
124542,200
124543,200
124544,200
124545,200
124546,200
124547,300
124548,300
124549,300
124550,300
124551,300
124552,300
124553,400
124554,400
124555,400
124556,200
124557,400
124558,500
124559,500
124560,500
124561,500
124562,200
124563,200
124564,200
124565,200
124566,200
124567,200
124568,400
124569,400
124570,400
124571,400
124572,400
124573,400
124574,500
124575,600
124576,600
124577,1000
124578,600
124579,600
124580,800
124581,800
124582,800
124583,800
124584,800
124585,800
124586,1000
124587,1000
124588,1000
124589,1000
124590,1000
124592,200
124593,200
124594,200
124595,200
124596,200
124597,200
124598,400
124599,400
124600,400
124601,400
124602,400
124603,600
124604,600
124605,600
124606,600
124607,600
124608,800
124609,800
124610,800
124611,800
124612,3000
124613,1000
124614,1000
124615,1000
124616,1000
124617,400
124618,400
124619,400
124620,400
124621,400
124622,400
124623,800
124624,800
124625,800
124626,800
124627,800
124628,800
124629,1000
124630,1000
124631,5000
124632,1000
124633,1000
124634,1000
124635,2000
124636,2000
124637,2000
124638,2000
124639,2000
124640,2000
124641,4000
124642,2000
124643,2000
124644,2000
124645,2000
124646,2000
124648,200
124649,200
124650,200
124651,200
124652,200
124653,200
124654,400
124655,400
124656,400
124657,400
124658,400
124659,400
124660,600
124661,600
124662,600
124663,600
124664,600
124665,600
124666,800
124667,800
124668,800
124669,800
124670,800
124671,800
124672,1000
124673,1000
124674,1000
124675,1000
124676,1000
124677,1000
124678,400
124679,400
124680,400
124681,400
124682,400
124683,400
124684,800
124685,800
124686,800
124687,800
124688,800
124689,800
124690,1000
124691,1000
124692,1000
124693,1000
124694,1000
124695,1000
124696,2000
124697,2000
124698,2000
124699,2000
124700,2000
124701,2000
124702,2000
124703,2000
124704,2000
124705,2000
124706,2000
124708,200
124709,200
124710,200
124711,200
124712,200
124713,200
124714,1000
124715,400
124716,400
124717,400
124718,400
124719,400
124720,600
124721,600
124722,600
124723,600
124724,600
124725,600
124726,800
124727,800
124728,800
124729,800
124730,800
124731,800
124732,1000
124733,1000
124734,1000
124735,1000
124736,1000
124737,1000
124738,400
124739,400
124740,400
124741,400
124742,400
124743,400
124744,800
124745,800
124746,800
124747,800
124748,800
124749,800
124750,1000
124751,1000
124752,1000
124753,1000
124754,1000
124755,1000
124756,2000
124757,2000
124758,2000
124759,2000
124760,2000
124761,2000
124762,3000
124763,2000
124764,2000
124765,10000
124766,2000
124767,2000
124769,100
124770,100
124771,100
124772,100
124773,100
124774,100
124775,500
124776,200
124777,200
124778,200
124779,200
124780,300
124781,300
124782,300
124783,300
124784,300
124785,400
124786,400
124787,400
124788,400
124789,400
124790,500
124791,500
124792,500
124793,500
124794,200
124795,200
124796,200
124797,200
124798,200
124799,200
124800,400
124801,400
124802,400
124803,400
124804,400
124805,600
124806,600
124807,300
124808,600
124809,1000
124810,800
124811,800
124812,800
124813,800
124814,800
124815,1000
124816,1000
124817,1000
124818,1000
124819,1000
124821,200
124822,200
124823,200
124824,200
124825,200
124826,200
124827,400
124828,400
124829,400
124830,400
124831,400
124832,400
124833,600
124834,600
124835,600
124836,600
124837,600
124838,600
124839,800
124840,800
124841,800
124842,800
124843,800
124844,800
124845,1000
124846,1000
124847,1000
124848,700
124849,1000
124850,1000
124851,400
124852,400
124853,400
124854,400
124855,400
124856,400
124857,800
124858,800
124859,800
124860,800
124861,800
124862,800
124863,1000
124864,1000
124865,1000
124866,1000
124867,1000
124868,6000
124869,2000
124870,2000
124871,2000
124872,2000
124873,2000
124874,2000
124875,2000
124876,2000
124877,2000
124878,2000
124879,2000
124880,2000
124882,200
124883,200
124884,200
124885,200
124886,200
124887,400
124888,400
124889,400
124890,400
124891,400
124892,600
124893,600
124894,600
124895,600
124896,600
124897,800
124898,800
124899,800
124900,800
124901,800
124902,1000
124903,1000
124904,1000
124905,1000
124906,1000
124907,400
124908,400
124909,400
124910,400
124911,400
124912,400
124913,800
124914,800
124915,8000
124916,800
124917,3000
124918,800
124919,1000
124920,1000
124921,1000
124922,1000
124923,1000
124924,2000
124925,2000
124926,2000
124927,2000
124928,2000
124929,2000
124930,2000
124931,2000
124933,200
124934,200
124935,200
124936,200
124937,200
124938,200
124939,400
124940,400
124941,400
124942,400
124943,400
124944,400
124945,600
124946,600
124947,600
124948,600
124949,600
124950,600
124951,800
124952,800
124953,1000
124954,800
124955,800
124956,800
124957,1000
124958,1000
124959,1000
124960,1000
124961,1000
124962,1000
124963,400
124964,400
124965,400
124966,400
124967,400
124968,400
124969,800
124970,800
124971,800
124972,800
124973,2000
124974,800
124975,2000
124976,1000
124977,1000
124978,1000
124979,1000
124980,1000
124981,2000
124982,2000
124983,2000
124984,2000
124985,2000
124986,2000
124987,2000
124988,2000
124989,2000
124990,2000
124991,2000
124992,2000
124994,200
124995,200
124996,200
124997,200
124998,200
124999,200
125000,400
125001,400
125002,400
125003,400
125004,400
125005,400
125006,600
125007,1000
125008,600
125009,600
125010,600
125011,600
125012,800
125013,800
125014,800
125015,800
125016,800
125017,800
125018,1000
125019,1000
125020,1000
125021,1000
125022,1000
125023,1000
125024,400
125025,400
125026,400
125027,400
125028,400
125029,400
125030,800
125031,800
125032,800
125033,800
125034,800
125035,800
125036,1000
125037,1000
125038,1000
125039,1000
125040,1000
125041,1000
125042,2000
125043,2000
125044,3000
125045,2000
125046,2000
125047,2000
125048,2000
125049,2000
125050,2000
125051,2000
125052,2000
125053,2000
125055,200
125056,200
125057,200
125058,200
125059,200
125060,200
125061,400
125062,400
125063,400
125064,400
125065,400
125066,400
125067,600
125068,600
125069,600
125070,600
125071,600
125072,600
125073,800
125074,1000
125075,800
125076,800
125077,800
125078,800
125079,1000
125080,1000
125081,1000
125082,1000
125083,1000
125084,1000
125085,400
125086,400
125087,400
125088,400
125089,400
125090,400
125091,800
125092,800
125093,800
125094,800
125095,800
125096,800
125097,1000
125098,1000
125099,1000
125100,2000
125101,1000
125102,1000
125103,2000
125104,2000
125105,2000
125106,2000
125107,2000
125108,2000
125109,2000
125110,2000
125111,2000
125112,2000
125113,5000
125115,200
125116,200
125117,200
125118,200
125119,200
125120,200
125121,400
125122,400
125123,400
125124,400
125125,400
125126,400
125127,600
125128,600
125129,600
125130,600
125131,600
125132,600
125133,600
125134,800
125135,800
125136,800
125137,800
125138,800
125139,1000
125140,1000
125141,1000
125142,1000
125143,1000
125144,1000
125145,400
125146,400
125147,400
125148,400
125149,400
125150,400
125151,800
125152,800
125153,800
125154,800
125155,800
125156,800
125157,1000
125158,1000
125159,1000
125160,1000
125161,1000
125162,1000
125163,2000
125164,2000
125165,2000
125166,2000
125167,2000
125168,2000
125169,2000
125170,2000
125171,2000
125172,2000
125173,2000
125174,2000
125176,100
125177,100
125178,100
125179,100
125180,100
125181,100
125182,200
125183,200
125184,200
125185,200
125186,200
125187,200
125188,500
125189,300
125190,300
125191,300
125192,300
125193,400
125194,400
125195,400
125196,400
125197,400
125198,500
125199,500
125200,500
125201,500
125202,500
125203,500
125204,200
125205,200
125206,200
125207,200
125208,200
125209,200
125210,400
125211,400
125212,400
125213,400
125214,400
125215,400
125216,600
125217,600
125218,600
125219,600
125220,600
125221,600
125222,800
125223,2000
125224,800
125225,800
125226,800
125227,800
125228,1000
125229,1000
125230,1000
125231,1000
125232,1000
125233,1000
125235,200
125236,200
125237,200
125238,200
125239,200
125240,200
125241,400
125242,400
125243,400
125244,400
125245,400
125246,400
125247,600
125248,600
125249,600
125250,600
125251,600
125252,600
125253,800
125254,800
125255,800
125256,2000
125257,800
125258,800
125259,1000
125260,1000
125261,1000
125262,1000
125263,1000
125264,1000
125265,400
125266,400
125267,400
125268,400
125269,400
125270,400
125271,800
125272,800
125273,800
125274,800
125275,800
125276,800
125277,1000
125278,1000
125279,1000
125280,1000
125281,1000
125282,1000
125283,4000
125284,2000
125285,2000
125286,2000
125287,5000
125288,2000
125289,2000
125290,2000
125291,2000
125292,2000
125293,2000
125294,2000
125296,200
125297,200
125298,200
125299,200
125300,200
125301,200
125302,400
125303,400
125304,400
125305,400
125306,400
125307,400
125308,600
125309,600
125310,600
125311,600
125312,600
125313,600
125314,1000
125315,800
125316,800
125317,800
125318,800
125319,800
125320,1000
125321,1000
125322,1000
125323,1000
125324,1000
125325,400
125326,400
125327,400
125328,400
125329,400
125330,400
125331,800
125332,800
125333,800
125334,800
125335,800
125336,800
125337,1000
125338,2000
125339,1000
125340,1000
125341,1000
125342,1000
125343,2000
125344,2000
125345,2000
125346,2000
125347,2000
125348,2000
125349,2000
125350,2000
125351,2000
125352,2000
125353,2000
125355,100
125356,100
125357,100
125358,100
125359,100
125360,100
125361,200
125362,200
125363,200
125364,200
125365,200
125366,200
125367,300
125368,300
125369,300
125370,300
125371,300
125372,300
125373,400
125374,400
125375,400
125376,400
125377,400
125378,400
125379,600
125380,500
125381,500
125382,500
125383,500
125384,500
125385,200
125386,200
125387,200
125388,200
125389,200
125390,200
125391,400
125392,400
125393,400
125394,400
125395,400
125396,400
125397,600
125398,600
125399,600
125400,600
125401,4000
125402,600
125403,800
125404,800
125405,800
125406,100
125407,800
125408,800
125409,1000
125410,1000
125411,1000
125412,1000
125413,1000
125414,1000
125416,100
125417,100
125418,100
125419,100
125420,100
125421,100
125422,200
125423,200
125424,200
125425,200
125426,200
125427,200
125428,300
125429,300
125430,300
125431,300
125432,300
125433,300
125434,400
125435,400
125436,400
125437,1000
125438,400
125439,400
125440,500
125441,500
125442,500
125443,500
125444,500
125445,500
125446,200
125447,200
125448,200
125449,200
125450,200
125451,200
125452,400
125453,400
125454,400
125455,400
125456,400
125457,400
125458,1000
125459,600
125460,600
125461,600
125462,600
125463,600
125464,800
125465,2000
125466,800
125467,800
125468,800
125469,800
125470,1000
125471,1000
125472,1000
125473,1000
125474,1000
125475,1000
125477,100
125478,100
125479,100
125480,100
125481,100
125482,100
125483,200
125484,200
125485,200
125486,200
125487,200
125488,200
125489,300
125490,300
125491,300
125492,300
125493,300
125494,300
125495,400
125496,400
125497,400
125498,400
125499,400
125500,400
125501,500
125502,500
125503,500
125504,500
125505,500
125506,500
125507,200
125508,200
125509,200
125510,200
125511,200
125512,400
125513,400
125514,400
125515,400
125516,400
125517,600
125518,600
125519,600
125520,600
125521,600
125522,600
125523,800
125524,2000
125525,800
125526,1000
125527,800
125528,800
125529,1000
125530,1000
125531,1000
125532,1000
125533,1000
125534,1000
125536,100
125537,100
125538,100
125539,100
125540,100
125541,100
125542,200
125543,200
125544,200
125545,200
125546,200
125547,200
125548,300
125549,300
125550,300
125551,300
125552,300
125553,400
125554,400
125555,400
125556,400
125557,400
125558,500
125559,500
125560,600
125561,500
125562,500
125563,200
125564,200
125565,200
125566,200
125567,200
125568,200
125569,400
125570,400
125571,400
125572,400
125573,400
125574,600
125575,600
125576,600
125577,600
125578,600
125579,1000
125580,800
125581,800
125582,1000
125583,800
125584,1000
125585,1000
125586,1000
125587,1000
125588,1000
125589,1000
125591,200
125592,200
125593,200
125594,200
125595,200
125596,200
125597,400
125598,400
125599,400
125600,400
125601,400
125602,400
125603,600
125604,600
125605,600
125606,600
125607,600
125608,600
125609,800
125610,800
125611,800
125612,800
125613,800
125614,800
125615,1000
125616,1000
125617,1000
125618,1000
125619,3000
125620,1000
125621,400
125622,400
125623,400
125624,400
125625,400
125626,400
125627,800
125628,800
125629,800
125630,800
125631,800
125632,800
125633,3000
125634,1000
125635,1000
125636,3000
125637,1000
125638,1000
125639,2000
125640,2000
125641,2000
125642,2000
125643,2000
125644,2000
125645,2000
125646,2000
125647,2000
125648,2000
125649,2000
125651,100
125652,100
125653,100
125654,100
125655,100
125656,100
125657,200
125658,200
125659,200
125660,200
125661,200
125662,200
125663,300
125664,300
125665,300
125666,300
125667,300
125668,300
125669,400
125670,400
125671,400
125672,400
125673,400
125674,400
125675,500
125676,500
125677,800
125678,500
125679,500
125680,500
125681,200
125682,200
125683,200
125684,200
125685,200
125686,200
125687,400
125688,400
125689,400
125690,400
125691,400
125692,400
125693,600
125694,600
125695,600
125696,600
125697,600
125698,600
125699,800
125700,800
125701,2000
125702,800
125703,1000
125704,1000
125706,100
125707,100
125708,100
125709,100
125710,100
125711,100
125712,200
125713,200
125714,200
125715,200
125716,200
125717,200
125718,300
125719,300
125720,300
125721,300
125722,300
125723,300
125724,400
125725,400
125726,300
125727,400
125728,400
125729,400
125730,500
125731,500
125732,500
125733,500
125734,500
125735,500
125736,200
125737,200
125738,200
125739,200
125740,200
125741,200
125742,400
125743,400
125744,400
125745,400
125746,400
125747,400
125748,600
125749,600
125750,600
125751,600
125752,600
125753,600
125754,800
125755,800
125756,800
125757,500
125758,800
125759,800
125760,1000
125761,1000
125762,2000
125763,1000
125764,1000
125765,1000
125767,200
125768,200
125769,200
125770,200
125771,200
125772,200
125773,400
125774,400
125775,400
125776,400
125777,400
125778,400
125779,600
125780,600
125781,600
125782,600
125783,600
125784,600
125785,800
125786,800
125787,800
125788,800
125789,800
125790,800
125791,1000
125792,1000
125793,400
125794,1000
125795,1000
125796,400
125797,400
125798,400
125799,400
125800,400
125801,400
125802,800
125803,800
125804,800
125805,800
125806,800
125807,800
125808,1000
125809,1000
125810,1000
125811,1000
125812,1000
125813,2000
125814,2000
125815,2000
125816,2000
125817,2000
125818,2000
125819,2000
125820,2000
125821,2000
125822,5000
125824,100
125825,100
125826,100
125827,100
125828,100
125829,100
125830,200
125831,200
125832,200
125833,200
125834,200
125835,200
125836,300
125837,300
125838,300
125839,300
125840,300
125841,300
125842,400
125843,400
125844,400
125845,400
125846,400
125847,400
125848,500
125849,500
125850,800
125851,500
125852,500
125853,500
125854,200
125855,200
125856,200
125857,200
125858,200
125859,200
125860,400
125861,400
125862,400
125863,400
125864,400
125865,400
125866,600
125867,600
125868,600
125869,600
125870,600
125871,600
125872,800
125873,800
125874,800
125875,800
125876,800
125877,800
125878,1000
125879,600
125880,1000
125881,1000
125882,1000
125884,200
125885,200
125886,200
125887,200
125888,200
125889,200
125890,400
125891,400
125892,400
125893,400
125894,400
125895,400
125896,600
125897,600
125898,600
125899,600
125900,600
125901,600
125902,800
125903,800
125904,1000
125905,800
125906,800
125907,800
125908,1000
125909,1000
125910,1000
125911,1000
125912,1000
125913,1000
125914,400
125915,400
125916,400
125917,400
125918,4000
125919,800
125920,800
125921,800
125922,800
125923,800
125924,1000
125925,1000
125926,1000
125927,1000
125928,1000
125929,1000
125930,2000
125931,2000
125932,2000
125933,2000
125934,2000
125935,2000
125936,2000
125937,2000
125938,3000
125939,2000
125940,2000
125942,200
125943,200
125944,200
125945,200
125946,200
125947,200
125948,400
125949,400
125950,400
125951,400
125952,400
125953,600
125954,600
125955,1000
125956,600
125957,600
125958,600
125959,800
125960,800
125961,800
125962,800
125963,800
125964,800
125965,1000
125966,1000
125967,1000
125968,1000
125969,1000
125970,1000
125971,400
125972,400
125973,400
125974,400
125975,400
125976,400
125977,3000
125978,800
125979,800
125980,800
125981,800
125982,800
125983,1000
125984,1000
125985,1000
125986,1000
125987,5000
125988,1000
125989,2000
125990,2000
125991,2000
125992,2000
125993,2000
125994,2000
125995,2000
125996,2000
125997,2000
125998,2000
125999,2000
126000,2000
126002,200
126003,200
126004,200
126005,200
126006,200
126007,200
126008,400
126009,400
126010,400
126011,400
126012,400
126013,400
126014,600
126015,600
126016,600
126017,600
126018,600
126019,600
126020,1000
126021,800
126022,800
126023,800
126024,800
126025,800
126026,1000
126027,1000
126028,1000
126029,1000
126030,1000
126031,1000
126032,400
126033,400
126034,400
126035,400
126036,400
126037,400
126038,800
126039,800
126040,800
126041,800
126042,800
126043,800
126044,1000
126045,1000
126046,1000
126047,1000
126048,1000
126049,1000
126050,2000
126051,2000
126052,2000
126053,2000
126054,2000
126055,2000
126056,3000
126057,2000
126058,2000
126059,2000
126060,2000
126061,2000
126063,100
126064,100
126065,100
126066,100
126067,100
126068,100
126069,200
126070,200
126071,200
126072,200
126073,200
126074,200
126075,200
126076,300
126077,300
126078,300
126079,300
126080,300
126081,400
126082,400
126083,400
126084,400
126085,400
126086,500
126087,500
126088,500
126089,500
126090,500
126091,200
126092,200
126093,200
126094,200
126095,200
126096,200
126097,400
